lead_id,user_id,deal_id,lead_source,campaign_name,utm_medium,lead_cost,lead_status,created_at,converted_at,SDR,industry,year
2177,7349b31e-0609-490e-a9d5-51ecd71f3580,,Google Ads,Spring Drip Campaign,organic,211.4597261429604,new,2023-12-27 17:48:36.623309,,Tori,Networking Solutions,2023
2178,335df74e-d5f3-4a49-83e3-c00382efa4a0,f861da07-6fec-4085-9db6-4b6e27eb9ed2,Email,Customer Referral,paid_search,294.19772186261883,qualified,2024-07-21 17:48:36.623309,,Ken,DevOps,2024
2179,e3b168b4-c951-431d-9173-5c6b04a03a2c,,Webinar,Customer Referral,paid_search,613.1475692280495,contacted,2023-10-15 17:48:36.623309,,Ken,Software Development,2023
2180,30f115e5-4407-43e2-8dd4-1e66b9a76b8d,b0f1ca88-5cae-422f-925b-8f03a002382b,Google Ads,Q2 Retargeting,social,232.4504773853963,qualified,2025-02-16 17:48:36.623309,,Tori,Managed IT Services,2025
2181,3d2375dc-8a7f-42a7-bd67-d1ab607c88c1,1a1897d0-f3f8-4195-a274-7cc0167d34e2,Google Ads,Summer Webinar,paid_search,311.5859565876317,converted,2024-07-22 17:48:36.623309,2024-08-16 17:53:37.623309,Ken,DevOps,2024
2182,a367ff75-a405-4884-b32b-3161456b1d7e,5c466961-c2f4-4996-9a87-2399eb3cf9b6,Organic,Q2 Retargeting,email,247.1980681211719,converted,2024-05-06 17:48:36.623309,2024-05-31 06:22:32.623309,Jake,Cybersecurity,2024
2183,c68907ab-7e06-4d6f-95af-b42e3dbc2e38,,Organic,Product Launch,paid_search,378.3928345653648,qualified,2024-03-15 17:48:36.623309,,Ken,Data Analytics,2024
2184,07560ab8-3d5a-4912-a10e-c287b01130f6,,Google Ads,Product Launch,referral,331.3592978936399,new,2022-11-12 17:48:36.623309,,Midge,DevOps,2022
2185,9e6ee4ee-36ea-4c9e-b7be-9c53ec798a4e,5cbdb549-e824-49b3-8415-dbe987e3c310,Email,Product Launch,email,350.2800308830754,converted,2023-04-09 17:48:36.623309,2023-04-18 12:12:31.623309,Midge,Cybersecurity,2023
2186,ad11e4f6-1ffd-4247-8ae4-533dc8e62f1a,170e64e6-21c5-49b2-be59-fb8714746fa6,LinkedIn,Summer Webinar,referral,318.58987923670514,qualified,2025-01-12 17:48:36.623309,,Midge,Cloud Computing,2025
2187,11f6a21b-d0de-4bfb-a0a5-78293574ff47,b20a1802-7cf7-4cec-815c-10d89aa8c175,Google Ads,Customer Referral,paid_search,395.5068625782013,new,2024-09-01 17:48:36.623309,,Jake,Cybersecurity,2024
2188,5dc6ff30-6982-410e-892c-44e2c538049b,,Facebook Ads,SEO Blog,paid_search,376.1452855393394,contacted,2025-05-13 17:48:36.623309,,Ken,Cloud Computing,2025
2189,596105a6-1088-4b6c-8f66-da1594d9282e,e647f60e-e4cf-44f3-8220-af1b4bc82de1,Facebook Ads,Summer Webinar,social,302.4043295191006,contacted,2024-09-07 17:48:36.623309,,Ken,DevOps,2024
2190,f2ad2ee7-dbfd-4b86-8621-a161da48ea80,d4da0196-fd23-49ad-9275-ebcd4a0e8c73,Organic,Holiday Promo,referral,421.45393033074345,qualified,2025-09-23 17:48:36.623309,,Jake,Cybersecurity,2025
2191,738c1f6b-7a3b-400a-b2fa-6ddbadf25b78,a0d6ff96-f76f-4074-9c3e-c32b01c74b94,Referral,Product Launch,organic,368.3953350089724,qualified,2025-02-09 17:48:36.623309,,Ken,Managed IT Services,2025
2192,653abce2-3968-4576-9ba7-03b2172355d4,b4dfd105-a7f9-42fe-afec-65ec84c19951,LinkedIn,Spring Drip Campaign,referral,323.9895120910488,new,2024-09-25 17:48:36.623309,,Jake,AI & Machine Learning,2024
2193,883c28b7-a9e3-4967-ad3e-733baac85420,9b672d83-1f67-4926-bb0e-9a4059999561,Organic,SEO Blog,paid_search,297.1643314800711,qualified,2023-08-27 17:48:36.623309,,Barbie,Networking Solutions,2023
2194,c7976fa0-b1e9-4130-a5dc-7d3a59c4bba9,735c4b34-3005-45d9-abea-0907d22a4971,Facebook Ads,Summer Webinar,paid_search,300.7581898229356,new,2025-02-18 17:48:36.623309,,Jake,Cybersecurity,2025
2195,eec0121f-5f50-4367-b450-37e5c5c765ec,f1c1f306-a1a5-4046-9a63-bc8836540c67,Facebook Ads,Q2 Retargeting,paid_search,282.108477586238,qualified,2023-05-23 17:48:36.623309,,Midge,SaaS,2023
2196,6cc88c17-fc79-42ea-8cd6-d33b7adc8b2b,3e0aa237-bff2-4dee-bcfb-6fecb13c8d0a,Email,Customer Referral,paid_search,471.0326089183623,qualified,2024-10-11 17:48:36.623309,,Tori,Software Development,2024
2197,55268bd0-ef84-4ad2-a6f3-630c2b70bc6d,90ff21eb-7a7d-406d-9fee-c44ead2c1efa,LinkedIn,Holiday Promo,referral,220.94658581514497,contacted,2023-06-04 17:48:36.623309,,Tori,Software Development,2023
2198,e6b4d3c8-5e63-4b25-b643-bf2cbd40e9f7,bc482a88-471c-4804-a11d-1e9e5ab17d66,Facebook Ads,SEO Blog,email,336.27599952208834,new,2023-04-24 17:48:36.623309,,Midge,AI & Machine Learning,2023
2199,ab499e68-b176-457b-9c97-9cd3ce98b655,906b9cf6-97b2-4e0f-8485-0c2af3e53658,Google Ads,Customer Referral,email,284.6456794637227,qualified,2024-04-26 17:48:36.623309,,Ken,Data Analytics,2024
2200,2c094e9c-ccf8-4967-92c6-06443045a080,80495947-837c-4884-b8a2-f78eecec834e,LinkedIn,Q2 Retargeting,referral,200.9235714197312,qualified,2023-11-30 17:48:36.623309,,Ken,Managed IT Services,2023
2201,86c32666-556d-4c68-8b3b-a31f6359e53c,36c22d60-0799-499d-b9f7-ad2b5fb3de76,LinkedIn,Spring Drip Campaign,referral,125.51997240366968,converted,2023-07-20 17:48:36.623309,2023-08-24 08:52:36.623309,Barbie,AI & Machine Learning,2023
2202,598a3099-8139-4ac5-a841-3fd437e7d2fb,,Organic,Q2 Retargeting,social,364.9402557862183,qualified,2022-10-29 17:48:36.623309,,Ken,SaaS,2022
2203,b8cb8552-7aa2-4316-a571-9d6cb409ddab,87a2f1eb-5adb-42df-8549-c7263bb378ea,Email,Q1 Paid Search,organic,337.40587842142685,new,2023-07-10 17:48:36.623309,,Midge,DevOps,2023
2204,033b887f-53b5-4b79-a8fc-50aa849fe0f3,c6da2923-266b-4a8d-986f-b00dd34024c7,Webinar,SEO Blog,referral,535.8876291775495,contacted,2025-07-01 17:48:36.623309,,Tori,Managed IT Services,2025
2205,e42990e9-d485-411d-9fcc-aab45eec69af,9354a266-846a-4414-ac88-a4b5270a5cb7,Google Ads,Customer Referral,organic,321.84467469720533,qualified,2022-11-06 17:48:36.623309,,Barbie,Data Analytics,2022
2206,78bb6738-c0de-4462-9d1d-a26f9226ec67,9816fc5e-4063-4fc1-b307-fa7655f12c70,Organic,Spring Drip Campaign,email,352.79545280898026,qualified,2023-04-13 17:48:36.623309,,Barbie,Managed IT Services,2023
2207,e94c829a-b930-4e0f-bb9b-4e034901992f,,Organic,Q1 Paid Search,organic,264.3966838103986,new,2024-04-08 17:48:36.623309,,Midge,Cloud Computing,2024
2208,fccb7f13-c33a-4274-a483-b87118f27b9d,c70d920e-60cf-41cc-8621-e3679af8bbf6,Referral,Holiday Promo,social,450.3965273691341,contacted,2024-07-20 17:48:36.623309,,Jake,Software Development,2024
2209,5189fce4-a2db-40be-9011-a67a8c2a4e1f,,Google Ads,Q1 Paid Search,organic,437.8154350214197,new,2023-03-24 17:48:36.623309,,Barbie,SaaS,2023
2210,36f4faa1-baf7-41a1-91fa-2461487c1020,284469c4-e8eb-4050-8451-5761c74b6ba4,Google Ads,SEO Blog,organic,271.03537204900226,qualified,2023-07-28 17:48:36.623309,,Midge,AI & Machine Learning,2023
2211,8d8ac2ed-8dcd-472d-a6f6-b4de20158263,496210e7-c675-4a64-9d11-dbfdaef8e193,Google Ads,Spring Drip Campaign,paid_search,303.6228229351001,new,2024-12-08 17:48:36.623309,,Midge,Software Development,2024
2212,e35a7e12-cd50-44c6-8f78-d073d6ec42f3,,Google Ads,Q2 Retargeting,paid_search,244.1620037638869,converted,2023-10-14 17:48:36.623309,2023-11-18 12:04:02.623309,Barbie,Cloud Computing,2023
2213,a4bea3a8-fa64-48ee-9659-9ed513b9986f,9effd0d7-d786-468d-b360-af5ad9b6391a,Facebook Ads,SEO Blog,paid_search,380.69340389709214,new,2023-01-21 17:48:36.623309,,Midge,AI & Machine Learning,2023
2214,30576881-145b-48a6-a43f-b52f62ef960d,2aa3bc7d-293d-4848-8268-d3d72ea1fde9,Webinar,Holiday Promo,social,647.0541997076667,contacted,2022-11-24 17:48:36.623309,,Ken,Cloud Computing,2022
2215,220ed590-9460-4f3c-bdb6-d6e263a55265,,Google Ads,Customer Referral,paid_search,373.2073808062829,new,2025-02-24 17:48:36.623309,,Midge,AI & Machine Learning,2025
2216,da490fdb-0d15-4622-bce3-f35de339e584,0b7a9cdb-a157-435c-a6d0-5501bcdb85d9,Facebook Ads,Product Launch,paid_search,284.9701304661129,contacted,2023-10-04 17:48:36.623309,,Barbie,DevOps,2023
2217,de1cb924-aadf-4806-b82e-6d6ae13bf281,1a1897d0-f3f8-4195-a274-7cc0167d34e2,Referral,Q1 Paid Search,email,386.11871914933886,qualified,2023-08-30 17:48:36.623309,,Barbie,Cybersecurity,2023
2218,7e7fdbfa-683e-451c-9d8d-34edaf5b75d2,34804743-9dac-46d9-bed8-94ed3d8055cc,Email,Product Launch,email,265.1084168930249,qualified,2023-10-02 17:48:36.623309,,Jake,AI & Machine Learning,2023
2219,52a73ec8-8ba9-4af2-9142-6c161c5a8e9c,,LinkedIn,Holiday Promo,social,314.8188469447333,new,2024-11-19 17:48:36.623309,,Jake,DevOps,2024
2220,362a9d3c-4fdb-4fba-83dd-bfd33cbe73d0,fdb2523b-1d1c-46fe-b98b-fe0d989076a1,Email,Holiday Promo,referral,344.0704608974622,new,2023-04-19 17:48:36.623309,,Barbie,Networking Solutions,2023
2221,67a4ca12-06d2-416c-b459-4bdd982d6604,e7354f99-af3f-4a6c-99e6-bd0a834efe76,Facebook Ads,Q1 Paid Search,social,319.79848671129105,new,2024-11-06 17:48:36.623309,,Jake,Networking Solutions,2024
2222,fe7a46d9-3162-4dd3-8984-9335d602ede3,04e89547-36cf-42b2-9c56-971a0a9f6024,Facebook Ads,Spring Drip Campaign,paid_search,281.66762133502937,contacted,2025-04-16 17:48:36.623309,,Ken,DevOps,2025
2223,a1ca9cac-42f6-4a1f-9bd2-3cf1661f58f9,aebcb751-240b-4b10-b4ef-4f6ffb6f5d1b,Google Ads,Q1 Paid Search,referral,286.0970695697413,qualified,2023-11-05 17:48:36.623309,,Tori,Cloud Computing,2023
2224,99716372-aa41-4667-b581-bc299de85422,9c7e98d9-382f-4684-8521-b14a7d0f59f3,Email,Q2 Retargeting,referral,386.307356231691,qualified,2025-06-12 17:48:36.623309,,Ken,Cloud Computing,2025
2225,96ff0369-ca82-4ad7-8174-cb3c855c04ee,,Referral,Q2 Retargeting,referral,303.78661138742166,qualified,2022-10-29 17:48:36.623309,,Jake,Cybersecurity,2022
2226,1abb66fc-5a79-4f72-b414-34fcb12b115b,6b3ed0c2-e8ad-49b1-97ef-7a08bb9e7157,Webinar,Q2 Retargeting,social,551.4949215988646,contacted,2024-04-13 17:48:36.623309,,Barbie,Cloud Computing,2024
2227,ef0f84f7-e8c7-4878-87c1-d8df31070ff3,,Facebook Ads,Spring Drip Campaign,referral,283.8427494363036,qualified,2024-04-03 17:48:36.623309,,Ken,Software Development,2024
2228,d1e922cb-d96e-49ed-93e6-4dd02434b730,,Referral,Summer Webinar,social,295.63524207875935,qualified,2024-02-29 17:48:36.623309,,Ken,SaaS,2024
2229,711aa160-ccbb-4723-bae1-7deb2b70b2ec,,Organic,Customer Referral,social,251.9650515119141,qualified,2022-12-21 17:48:36.623309,,Tori,Managed IT Services,2022
2230,2aa328a0-babc-4348-b734-4a205ca7159f,36f1ceb7-feb0-488d-b2cc-bf82b9887a02,LinkedIn,Q1 Paid Search,organic,106.1555580130239,qualified,2025-01-06 17:48:36.623309,,Ken,AI & Machine Learning,2025
2231,67b806cb-e061-4b2e-9a56-28fcb19b371d,,LinkedIn,SEO Blog,paid_search,274.7885044312842,qualified,2023-05-31 17:48:36.623309,,Barbie,Data Analytics,2023
2232,1a35ae22-42a4-4299-b6fd-7ff68982c511,ce566116-a5f1-4ddb-9472-12b5e1ff084f,Organic,Product Launch,email,324.6661288411511,contacted,2023-11-11 17:48:36.623309,,Jake,Managed IT Services,2023
2233,2732086f-570d-4cdf-a25f-0f7ae00355f2,,Organic,SEO Blog,paid_search,380.0691685665517,contacted,2025-04-24 17:48:36.623309,,Tori,IT Consulting,2025
2234,bcd3e88b-da60-4259-b055-84ede6df950b,,Referral,Customer Referral,email,405.1815301325634,qualified,2023-10-30 17:48:36.623309,,Tori,AI & Machine Learning,2023
2235,87d1b614-573a-49ab-b857-07194e4c06e1,,Organic,Q2 Retargeting,email,273.9825185546437,contacted,2024-08-20 17:48:36.623309,,Barbie,DevOps,2024
2236,22e8a665-0175-4815-b8dc-a800e879308b,,Organic,Q2 Retargeting,organic,322.0688624983511,qualified,2024-04-22 17:48:36.623309,,Ken,Cybersecurity,2024
2237,60269a5a-5ce7-4f22-998f-141c879b57e3,f652bc13-d48b-431a-8f64-2b131c9420fc,Referral,Holiday Promo,email,248.39785580904947,converted,2024-12-31 17:48:36.623309,2025-01-30 20:43:28.623309,Ken,AI & Machine Learning,2024
2238,eb581275-2487-4cf6-ad74-09eb6a89c006,d1219bf7-c3fb-4bf4-ab15-537c5e724cb5,Webinar,Product Launch,paid_search,652.4104353469705,qualified,2024-11-02 17:48:36.623309,,Jake,Cloud Computing,2024
2239,b880bbd7-07e0-46e9-8822-7d13a1c6256f,4f6571bb-5d86-470d-bc8b-7d575abbc39e,Organic,Q1 Paid Search,email,263.6483319431744,qualified,2024-10-28 17:48:36.623309,,Ken,Data Analytics,2024
2240,baf2cbcf-2818-4bf3-ad95-26139e00ef2e,d02df249-6d6a-4bad-a9c1-0188c59e8312,Organic,Product Launch,email,321.85990276058965,qualified,2025-08-11 17:48:36.623309,,Tori,SaaS,2025
2241,70c20d41-270f-44d5-aa93-d65425121656,063c8ae8-e711-472b-ba34-abe0808f7c43,Organic,Summer Webinar,referral,347.9506392447385,contacted,2023-11-22 17:48:36.623309,,Barbie,DevOps,2023
2242,293a7008-f11e-4185-801b-9886b45db576,,Google Ads,Customer Referral,paid_search,318.14191292116595,contacted,2023-09-03 17:48:36.623309,,Ken,AI & Machine Learning,2023
2243,361a6976-738d-455c-b8a8-51c63a165bfe,,Google Ads,Spring Drip Campaign,social,295.11681267043497,new,2023-06-03 17:48:36.623309,,Jake,Managed IT Services,2023
2244,e32298cd-09e4-42cd-9e1e-93db9c783b76,f652bc13-d48b-431a-8f64-2b131c9420fc,Email,Holiday Promo,referral,339.72786168833045,qualified,2023-07-25 17:48:36.623309,,Tori,SaaS,2023
2245,9071d819-8aa3-4711-97c2-58d168d2a2d2,bc46dacd-0fa7-490f-8fe1-ebe7e3cbb4cc,Referral,SEO Blog,social,331.80662175472315,qualified,2025-09-26 17:48:36.623309,,Ken,Managed IT Services,2025
2246,7b60d3a3-30ba-446f-b6c8-d678c29125d9,,Webinar,Summer Webinar,paid_search,496.9251082435174,converted,2023-05-11 17:48:36.623309,2023-06-06 19:30:18.623309,Jake,Managed IT Services,2023
2247,0d261e2f-72fb-441a-b258-09561f649217,,Webinar,Holiday Promo,paid_search,646.9067427491751,contacted,2023-01-23 17:48:36.623309,,Tori,Cloud Computing,2023
2248,a6161af7-f545-4e21-85bb-cf85ec0735a4,,Referral,Q2 Retargeting,referral,455.7551922676066,contacted,2025-02-14 17:48:36.623309,,Barbie,DevOps,2025
2249,35d20202-db78-4ffd-96ad-d62c2a75e3cc,fc1b6ded-fe0d-4365-bfc3-9f64d31d1062,Email,Product Launch,referral,328.8548989242925,qualified,2024-03-26 17:48:36.623309,,Ken,IT Consulting,2024
2250,e9c2e41c-20f8-43e9-a380-0406fed8281b,02647ba3-7a4d-4e6e-9091-b595eba35da1,Referral,SEO Blog,email,467.2848120090897,contacted,2023-10-16 17:48:36.623309,,Ken,DevOps,2023
2251,53757e5b-d18d-4c72-9cd4-4975b6a4f23b,,Email,Customer Referral,social,297.1600645832225,new,2022-12-05 17:48:36.623309,,Tori,Cloud Computing,2022
2252,41ad512b-9098-4397-8300-2f83fd01d7f0,d6666f32-8114-4656-a751-d93be6b08059,Google Ads,SEO Blog,email,327.89679910242506,qualified,2025-08-27 17:48:36.623309,,Midge,Managed IT Services,2025
2253,5057417a-765f-4598-89b6-7b60d10a795e,f396362d-b4c3-4f88-9814-1dcbaf79587c,Email,Q1 Paid Search,referral,303.6344322512221,new,2023-10-14 17:48:36.623309,,Jake,SaaS,2023
2254,2d95b6e9-c147-4491-a0f9-ef92c43d5d25,b46808f0-a312-49f6-a349-b33d04bdbf93,Organic,Product Launch,social,299.46755834261586,new,2025-08-05 17:48:36.623309,,Ken,SaaS,2025
2255,c9440517-1519-4aae-8e77-70edec8dec01,,Webinar,Q2 Retargeting,referral,651.9978823665443,qualified,2024-09-21 17:48:36.623309,,Ken,DevOps,2024
2256,848772f5-cc86-4d3a-8925-c9c0bc9a505f,45d50ca6-ad5a-4637-97a0-627a987fbb0f,Facebook Ads,Product Launch,social,366.6480743707254,contacted,2022-12-21 17:48:36.623309,,Barbie,Data Analytics,2022
2257,779ed143-c484-4468-9800-91c334b0b467,,LinkedIn,Holiday Promo,email,319.21730306309223,qualified,2024-12-07 17:48:36.623309,,Ken,IT Consulting,2024
2258,5b864cf8-8e6a-4c99-a6a2-18e298c37c7b,c3977306-7987-43e1-84c4-9a9fa318bac9,Organic,Q1 Paid Search,email,372.1157581129392,qualified,2025-02-06 17:48:36.623309,,Barbie,Managed IT Services,2025
2259,d2a9a0eb-32cd-4dec-86b3-5478edbe9d84,cace379d-9518-49d3-a854-8e7a1cf1b4d2,Referral,Spring Drip Campaign,social,354.1095881015575,new,2025-09-16 17:48:36.623309,,Tori,Software Development,2025
2260,227c2a96-7f2c-4321-83ad-e1219960c8be,,Organic,SEO Blog,paid_search,341.0658967976783,converted,2023-04-20 17:48:36.623309,2023-04-30 07:47:32.623309,Midge,AI & Machine Learning,2023
2261,10d7324c-7694-456c-9630-0136ad65e9d1,,LinkedIn,Customer Referral,paid_search,388.0227551387416,qualified,2023-03-10 17:48:36.623309,,Barbie,Cloud Computing,2023
2262,ddd3e5f5-a030-44bd-b13f-72e74aed20cd,e692493d-0a74-4530-90d1-5db55a345e6e,LinkedIn,SEO Blog,paid_search,303.5723764581871,converted,2023-04-28 17:48:36.623309,2023-05-23 17:30:30.623309,Tori,Managed IT Services,2023
2263,58d28b6f-7646-4868-8648-ce35faa913a9,200c9678-0a54-4603-9cd6-948432f59195,LinkedIn,Spring Drip Campaign,organic,295.8761852188992,qualified,2024-07-15 17:48:36.623309,,Midge,SaaS,2024
2264,7747eeb1-a1d8-4f40-9cc4-a6e8ba0832fe,,Webinar,Holiday Promo,referral,449.3093244814041,new,2024-03-20 17:48:36.623309,,Jake,Cloud Computing,2024
2265,8fc4477e-9429-4a6f-ab1d-c1b6579b2fe6,409b6433-77c6-4952-97f3-962a43648b8f,Webinar,Q2 Retargeting,referral,719.2192098320005,new,2023-01-13 17:48:36.623309,,Barbie,IT Consulting,2023
2266,c0111211-64ea-4c5a-9cba-9f1da10dc9b3,,Organic,SEO Blog,email,408.5918522991449,new,2024-09-02 17:48:36.623309,,Barbie,Networking Solutions,2024
2267,2ff335cd-1801-4893-8d51-f3739575b017,665fa8cf-d1a1-4d0c-8872-5ac30fb42086,Email,SEO Blog,social,316.1762525033422,qualified,2023-04-08 17:48:36.623309,,Barbie,DevOps,2023
2268,a6dad5e8-0d9a-41b0-ae59-b8882c375fc5,,Referral,Q2 Retargeting,social,257.22250536779933,new,2023-06-14 17:48:36.623309,,Jake,Software Development,2023
2269,3ba06d3c-8bc5-4e04-ade4-0e9671f644fb,2ccfb28f-82fd-4f2e-85b0-e471ef697798,Google Ads,Customer Referral,paid_search,346.70210847755334,qualified,2023-08-28 17:48:36.623309,,Barbie,Managed IT Services,2023
2270,c794ed8d-1fe7-4fb7-87e5-2e3f93950d7b,319742eb-d543-49b5-9684-b0f8ef1cfdcd,LinkedIn,Product Launch,referral,333.68489501034,qualified,2023-08-25 17:48:36.623309,,Barbie,Software Development,2023
2271,4f9f62ad-2bfd-472c-923b-1ee820f57197,d27b9e13-ec5d-43e7-89ee-02cf41a21b1b,Webinar,Spring Drip Campaign,organic,558.2638251836723,qualified,2024-07-21 17:48:36.623309,,Jake,DevOps,2024
2272,5251ae5f-47c8-4bd2-9c23-cb670ff445f9,,Google Ads,Customer Referral,social,318.8126493392986,contacted,2025-08-25 17:48:36.623309,,Barbie,SaaS,2025
2273,6d7d5c51-30a6-4941-b72a-501e2a8bd25c,36a160fe-fbbe-44bb-8ecc-38f12f2c2877,Organic,Product Launch,referral,397.3583318984563,qualified,2023-05-16 17:48:36.623309,,Barbie,SaaS,2023
2274,35304a24-8ab5-48b0-a3fc-d8fa89e0e0c5,a8e14123-8fd4-4ea0-9a89-a27b6601b71d,Facebook Ads,Q2 Retargeting,email,267.7390455753797,qualified,2024-08-26 17:48:36.623309,,Barbie,Software Development,2024
2275,f5de99d5-e188-4097-b09b-12ea8adb764d,,Referral,Q2 Retargeting,email,312.1766963811557,new,2023-05-08 17:48:36.623309,,Jake,DevOps,2023
2276,69a28672-8888-452e-b3e9-f86cfeca7198,b0f1ca88-5cae-422f-925b-8f03a002382b,Webinar,Holiday Promo,paid_search,624.1812076216603,new,2024-05-12 17:48:36.623309,,Tori,IT Consulting,2024
2277,4c4134f1-5fd4-4261-95ea-eb3de13091c8,,Email,Q2 Retargeting,organic,311.7287942604277,contacted,2024-01-31 17:48:36.623309,,Barbie,AI & Machine Learning,2024
2278,cef0f7cf-a190-4d8a-bdcd-2d71d0360b39,,Facebook Ads,Q2 Retargeting,social,325.38429820744545,contacted,2024-10-15 17:48:36.623309,,Jake,Software Development,2024
2279,047b418c-c29a-4cb4-b173-381f70bf0760,03d2c160-bb87-4524-90e6-dd5c75cfc17c,Referral,Customer Referral,organic,449.2612059118416,qualified,2024-06-22 17:48:36.623309,,Midge,DevOps,2024
2280,dab55ce7-5314-467e-b027-52877908260d,19f25c49-15ab-4a31-b6b8-924ae5f3dce6,Email,Product Launch,email,358.24294023111963,qualified,2023-03-07 17:48:36.623309,,Midge,Cloud Computing,2023
2281,01a5a240-659d-4e33-83a4-0e56dfe3621e,,Webinar,Customer Referral,email,596.4632433978722,new,2024-07-04 17:48:36.623309,,Jake,Cybersecurity,2024
2282,a71b91db-59ed-412a-830b-b6769ba6228c,,Webinar,Q1 Paid Search,email,682.2646413334861,new,2024-06-10 17:48:36.623309,,Tori,Cloud Computing,2024
2283,0afec2dc-6f65-4da5-8fb5-191fdb37b9c8,099e8a2e-1ec5-4d7a-8a56-6f02f12c2750,Facebook Ads,Q1 Paid Search,referral,336.711273550361,contacted,2025-07-04 17:48:36.623309,,Barbie,SaaS,2025
2284,80cf79f0-ddb5-40d7-8dea-5db0785379e3,9e1c3c88-776a-4c8c-9ed2-c6a11aee2302,Email,SEO Blog,referral,331.09160835941793,disqualified,2024-05-27 17:48:36.623309,,Midge,Managed IT Services,2024
2285,1c77f572-1962-4c24-94d8-d03aed5e1017,,Organic,Q2 Retargeting,paid_search,220.8951611106356,new,2023-08-10 17:48:36.623309,,Ken,DevOps,2023
2286,5e306b63-a9a7-4981-9407-d88dc28ca130,,Webinar,Q2 Retargeting,organic,557.7727304716586,converted,2024-12-10 17:48:36.623309,2025-01-05 01:12:37.623309,Midge,Data Analytics,2024
2287,5dde3f3f-4a12-4a26-adf5-c95bec77cc73,88568ae1-65e2-4b7d-87f8-f2d302ce6713,Organic,Summer Webinar,email,383.041452758032,contacted,2023-11-13 17:48:36.623309,,Jake,Managed IT Services,2023
2288,41a7484e-2be5-479f-895a-e399aedde4c9,,LinkedIn,Holiday Promo,referral,177.91216901817927,new,2024-06-29 17:48:36.623309,,Jake,Networking Solutions,2024
2289,5a660f06-b856-4b11-9c3c-4ef21ca7eb9c,,Email,Customer Referral,email,268.5084244811497,qualified,2023-10-17 17:48:36.623309,,Midge,Software Development,2023
2290,ec89a5b0-2627-4eec-88b5-41cb3dda1960,,Referral,SEO Blog,referral,390.65502811574726,contacted,2024-02-14 17:48:36.623309,,Midge,DevOps,2024
2291,ef1a519a-3617-49ac-9c32-42da99859fab,,Email,Product Launch,social,275.8447886315966,new,2024-02-17 17:48:36.623309,,Midge,Data Analytics,2024
2292,788b1ef5-5283-4ae2-9aca-3f556cd0ea6f,da075d9d-91be-437b-b9a2-01e3433c8af5,Email,Summer Webinar,organic,367.7485828802136,qualified,2023-12-13 17:48:36.623309,,Barbie,Networking Solutions,2023
2293,f4d8135a-8163-490e-8a00-ec8f014f2ec9,,Email,Summer Webinar,social,318.2460240906861,new,2025-03-21 17:48:36.623309,,Barbie,Networking Solutions,2025
2294,3722bd37-fe6d-4e9b-b534-852115be9200,,Webinar,Customer Referral,referral,735.1745477463271,new,2023-07-19 17:48:36.623309,,Tori,Software Development,2023
2295,440cae5b-4b7c-4c1b-a15e-96f0f32d8746,5e7fd68c-365a-4a35-97a3-293630f87dbd,Facebook Ads,Spring Drip Campaign,email,341.3527854726751,new,2023-02-12 17:48:36.623309,,Midge,Cloud Computing,2023
2296,28bd5f62-ae5a-42de-a416-51af9662157e,,LinkedIn,Summer Webinar,paid_search,299.48537986548484,new,2024-02-11 17:48:36.623309,,Barbie,DevOps,2024
2297,c486cc22-3d46-46d6-962d-e898831fdd77,e745534b-6d0e-4c02-97eb-cb048d4ab687,Referral,Q2 Retargeting,organic,259.8428739839393,qualified,2024-04-03 17:48:36.623309,,Barbie,Cybersecurity,2024
